CUSTOMER_ID,HIGHEST_SPENT,PRODUCT_ID,INSURANCE_NAME,PROCESSING_FEES,COVERAGE_LIMIT,ANNUAL_FEE,ELIGIBLE_LIMIT
PNCac52a015-a875-448b-9d2b-7a6f2a654,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5e0ca4e3-23ce-4657-ba68-e8eca9a7e,Health care,6,Figma Preventive Care,0,10000,450,0
PNCfa3a9252-2b7a-4a55-9703-eeeb109ce,Health care,6,Figma Preventive Care,0,10000,450,0
PNC76192e9f-cbd1-40fe-b505-f5e803646,Health care,4,Criti Care Insurance,0,30000,600,18
PNC430275c5-aaec-47a8-98b0-7d2761f77,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa69e7767-4878-43fc-8d8c-49a7f04c5,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd236fd2d-b2cf-410f-b0a5-2f155c66a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC053468e8-b207-45a6-9eea-67fc2df6d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC7181c8be-1339-4011-ae2c-9646c500e,Health care,4,Criti Care Insurance,0,30000,600,18
PNC688088ec-bcfe-43cd-b163-9a52213b1,Health care,4,Criti Care Insurance,0,30000,600,18
PNCede8995d-e192-4fc7-b18f-75cba1dc5,Health care,6,Figma Preventive Care,0,10000,450,0
PNC0d15b5b6-77da-4b43-a01a-bdc1e0992,Health care,5,Family Care Insurance,0,50000,2400,21
PNCb42e720a-91c4-4cfb-8681-e0467c544,Health care,5,Family Care Insurance,0,50000,2400,21
PNC25ea3018-f77e-4e41-933b-774a1517b,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7e46d401-b9c4-4629-869a-cb23d49d4,Health care,6,Figma Preventive Care,0,10000,450,0
PNC1296b97c-8c0c-472e-a563-f7159b6de,Health care,4,Criti Care Insurance,0,30000,600,18
PNC968f0387-5630-4002-8b63-63da1b186,Health care,4,Criti Care Insurance,0,30000,600,18
PNCebb29bc2-dbfb-4b77-9048-074249d80,Health care,6,Figma Preventive Care,0,10000,450,0
PNCea78659a-4322-4278-8f2c-63935c705,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC5de243c8-1399-41a8-b577-4a4b5a6bf,Health care,6,Figma Preventive Care,0,10000,450,0
PNC8b635d43-6565-4732-b610-13897980c,Health care,6,Figma Preventive Care,0,10000,450,0
PNC42d6b705-467b-4a1f-a146-7d92ba2a4,Health care,5,Family Care Insurance,0,50000,2400,21
PNC1b0351d3-b2c3-49a6-8686-04c169b86,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC8f9a140c-2d4b-470f-909f-8b9da5959,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCd052a880-dc49-4dd1-806c-d35b6af3f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCcf189adf-6837-440f-87ae-c38a1572f,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCade6a40a-1cad-48a5-b7f1-5cca1df64,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC74a9b52a-42c9-4c91-a52c-37ce8cafa,Health care,4,Criti Care Insurance,0,30000,600,18
PNC9d7df413-e24b-45e5-9f4f-b9956e5fe,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC8074a5a2-7571-42b4-a5b4-36a1e2733,Health care,4,Criti Care Insurance,0,30000,600,18
PNCdf1b4a39-320a-44a7-aaba-fe79d1e14,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCc6adee3b-ca1f-4c34-81b6-9ae6088f1,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4147c9b2-b2e9-47e4-b189-b8ddd9cd0,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCa2ed3229-cb05-472b-b1bf-a08b79427,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC1c262435-ff5d-4666-8f17-9990e6fce,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC54607ef0-9b35-4802-b66e-a98b3d3ca,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCfd053af3-a061-4564-97db-a8761ce8e,Health care,4,Criti Care Insurance,0,30000,600,18
PNCd4cd6f4a-613e-4625-aa94-b72addf70,Health care,5,Family Care Insurance,0,50000,2400,21
PNCae70687f-e2a7-4813-9b7d-606df721a,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc4e619c2-55ba-411e-9015-668ce5800,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc4e88f71-0e6b-486f-9e38-b13e5f948,Health care,6,Figma Preventive Care,0,10000,450,0
PNC839c11b7-1dad-4d9b-b6c1-e8d1534f3,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC293f3791-f0df-4826-8f14-f4893ae9e,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCf341e424-5667-48bd-8936-2d32a5847,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC8df2bf45-7917-4174-9799-50817116c,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCc17aca40-94d5-491e-aa4d-c86473244,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa897a32f-2cb9-4d74-af01-5eb9b89a7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCff4c69c3-e693-4d3e-baad-296670757,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC3680d7e5-2639-4c7d-a225-cb98c720f,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC2c4df81a-8014-4270-9cd6-ea803a09d,Health care,6,Figma Preventive Care,0,10000,450,0
PNC96b636c5-376f-4388-acd7-3477476c2,Health care,6,Figma Preventive Care,0,10000,450,0
PNC109295eb-5344-467d-9571-78e784b7d,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4632fd4d-4fe7-4473-a330-f9466017e,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4244e3ab-bac8-4c74-9ed3-342217d36,Health care,4,Criti Care Insurance,0,30000,600,18
PNC4e8ceb43-aef7-42fc-a163-0fc7cf937,Health care,5,Family Care Insurance,0,50000,2400,21
PNCde4894b1-4aa6-487d-a937-8ded560fd,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC27bf61b3-6cd5-40de-aa97-7349684e9,Health care,4,Criti Care Insurance,0,30000,600,18
PNC42eec265-f192-4c16-a18f-383011e18,Health care,4,Criti Care Insurance,0,30000,600,18
PNC069743f7-5c6f-40cd-833d-b2efba518,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC9fd9bf86-1c35-4615-a629-27e92e8a5,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC3281d2bd-333f-46fd-8cab-3085ae4f5,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC92e3204f-e2e0-4bf8-bddd-a59d1cc8d,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC127c19c9-80ca-4534-9e95-20dc7ea32,Health care,5,Family Care Insurance,0,50000,2400,21
PNC74c316f5-915e-48af-9450-355a0ef57,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC4b5d0cc4-4e7f-4cf5-9613-05178c500,Health care,6,Figma Preventive Care,0,10000,450,0
PNCc96f17a6-a9ba-40fb-9a3a-f2ab62fe4,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCec4b03c3-6028-4c1c-89c7-d3eb6e2fe,Health care,5,Family Care Insurance,0,50000,2400,21
PNC09713399-38ae-4954-8dd4-9529fc0ce,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC9853b038-9ce0-4082-9e40-ed9328cdd,Health care,5,Family Care Insurance,0,50000,2400,21
PNCf2045eb4-31dc-418b-b2d1-59f42c47d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC1bfd2c32-fbdc-44bb-9c5e-23d9e0604,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC54be761f-3844-4edf-a898-08b3a5a33,Health care,5,Family Care Insurance,0,50000,2400,21
PNC6e39c7ed-61e8-4085-b944-7bb6c7c86,Health care,5,Family Care Insurance,0,50000,2400,21
PNC0bd4905b-fa95-4c17-b19d-be1fff3d7,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc842d545-64c0-463e-a8a7-d4424d422,Health care,5,Family Care Insurance,0,50000,2400,21
PNC15139402-7c29-44a7-ae9d-383a17dad,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb2e1ee5e-4445-453d-b939-9cec14ec5,Health care,5,Family Care Insurance,0,50000,2400,21
PNCb358258b-3455-4c96-a012-c89e5880c,Health care,6,Figma Preventive Care,0,10000,450,0
PNC3d1e15fb-4314-4880-a337-b52f8f224,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC1ff5a1d5-b13b-4cb3-8e00-ae46acd85,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa27dece5-e1be-4fb4-88e9-b27b2da96,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5ae1c164-6cee-4adf-8347-5fdf851b0,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbc4e3376-860a-409d-b738-b1bca1213,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC99f014a5-cc40-4421-8ce9-d6f9c85e3,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd7b88ef9-e380-42e4-b673-4c305975f,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa2c01ca1-ac8e-4abe-9083-b3b73c16b,Health care,5,Family Care Insurance,0,50000,2400,21
PNC33bb391a-b94d-4d7d-b5e1-57782f198,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCbed56c1e-6234-45fe-b187-5584d9ab1,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCbcb325ab-e233-47c1-8d4d-bdae5fca2,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC20da0854-bb73-4993-875b-7dc5ef4ce,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC6cf89600-ec66-4dfc-b424-7fb7a436f,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6cfaa3f1-1405-4eb9-9ac6-fa8d3227f,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCc7b3867f-3887-459a-b250-bbf5a8092,Health care,5,Family Care Insurance,0,50000,2400,21
PNC121d8717-2fea-4c0e-9dff-2666529f1,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb3a6dea2-ca36-4e21-bb7c-e153a9edd,Health care,5,Family Care Insurance,0,50000,2400,21
PNCe887b99e-17df-48d9-8052-0841865f8,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC5a63ee64-c453-40fc-bc3c-76f3e13c7,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCceaaccf9-da9f-4bbe-84bf-5c3f4d9d6,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC07351917-55d7-4dc2-8b9c-89d0fe1dd,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa5c2b4de-587a-43bf-b33f-48f6d1b66,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC9a807c0f-aea3-4e2d-9c44-84bf7db3f,Health care,5,Family Care Insurance,0,50000,2400,21
PNCadec1e12-5356-4829-8981-4fb4c7f68,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC57f4bf47-0271-46ac-890b-24f499d60,Health care,5,Family Care Insurance,0,50000,2400,21
PNCaec225e3-8b35-4f7f-b0c3-4260ede45,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC59213f7b-0c9f-4918-8340-38916d491,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC34d17bc2-cbd7-4afd-b4c7-b94e642d0,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7a708ee4-b845-4329-8ca2-1670261eb,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcb56425f-d73c-46f1-8334-9148f3909,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCcb9e78a4-5e25-496e-b848-b6b9234f6,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC62947c58-3da4-4a09-801e-bedae9816,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc9f5cc35-62ad-49da-a8de-82a40c673,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7152ed9d-46af-4f1e-bc8f-80a5ea18e,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5002f274-6bfd-4f47-899d-739b4a7b8,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNCdc4067a6-ab44-488b-a743-2731904df,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCa81aa4db-5667-4634-add8-b4d3f8f0f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa24abf55-808d-42ff-995e-5b9cee18a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC65d366ee-1b37-4fc8-88af-d46ed4e0b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC4d1c3032-932d-49b9-9e6b-fba2025ff,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa3ea3895-1d85-4855-9459-9a32770a0,Health care,4,Criti Care Insurance,0,30000,600,18
PNCde089b8b-605b-449c-95e5-4249355aa,Health care,5,Family Care Insurance,0,50000,2400,21
PNCf255dd38-4f71-4e61-811c-fe2b336a0,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc19dd3ec-aeb6-4e44-acad-08ed1ea1a,Health care,5,Family Care Insurance,0,50000,2400,21
PNC6c177652-561d-4b72-bf02-7b7cc700f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC74b40349-3c2e-4958-a664-7baadc867,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCf927081b-6510-4d48-8c7e-12368072a,Health care,6,Figma Preventive Care,0,10000,450,0
PNC8784fc3c-cd90-42be-bd41-543aedd3d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC77b091fc-db74-4de0-9ebe-05b5f49f5,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC3d582dc0-50b6-458b-8c35-98ff106d6,Health care,5,Family Care Insurance,0,50000,2400,21
PNC18d383ca-7fe5-43ec-a57b-60c30a8ac,Health care,6,Figma Preventive Care,0,10000,450,0
PNC2bfde401-3b5a-4112-a1bd-1b330686d,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCb5c210cf-bc46-4e79-a5fd-a13790b8c,Health care,5,Family Care Insurance,0,50000,2400,21
PNC52a00744-a52b-46ae-ac30-2d4b3ca95,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC5c385ed2-031b-46a5-a7c3-24e879f2d,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd52b7e04-0d90-4928-bade-3a6321c81,Health care,6,Figma Preventive Care,0,10000,450,0
PNC844cd695-ad02-4e24-b04d-fd3532508,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7551d12a-5c48-4ba7-a609-45e04cf60,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCcc9c3e5e-29ca-4c77-a3f9-f831191c5,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC6057d2b2-2bdb-4bf1-b243-9bd4855ca,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC5480ac28-446b-467a-84bc-e077a5a7a,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC0639c223-18d4-42ab-9c2c-b7cfccdb8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC41313e79-14de-4375-8884-33aeeccdb,Health care,5,Family Care Insurance,0,50000,2400,21
PNC3ceb05c2-5c2a-4133-9a18-5c038ec60,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC71840bb3-08b9-4764-a166-74d7bd7f9,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCc5495885-b609-4486-8d91-11b4f940b,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC524d0cea-2de7-4056-bf91-2a16f0a78,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa6b1d36b-01ff-4b3b-a0d4-b29523328,Health care,5,Family Care Insurance,0,50000,2400,21
PNC992b76e9-2f0c-4107-93c3-70d119e18,Health care,5,Family Care Insurance,0,50000,2400,21
PNC012d2200-912a-4cc7-8243-bcc4a2ac4,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd4156404-bf1d-4c35-933c-dfd3a8a55,Health care,6,Figma Preventive Care,0,10000,450,0
PNC54a5a738-f4aa-478c-bcef-9f8d8206d,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC22269fe2-d8c1-4ae8-8efb-f6c5415b7,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5450163d-e2a0-4c7e-a9c0-7f9a02648,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC8bd25d7b-d626-46cb-b083-4c841a849,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4790bac8-bd23-4f68-b9f9-24a769d2b,Health care,5,Family Care Insurance,0,50000,2400,21
PNC92b3b08c-c9ba-43e9-b76e-3e6cf0993,Health care,4,Criti Care Insurance,0,30000,600,18
PNC7e5c9af7-9f50-4448-9856-67985e91d,Health care,6,Figma Preventive Care,0,10000,450,0
PNCc41014d5-cab2-4a3b-84b8-2b5e26307,Health care,6,Figma Preventive Care,0,10000,450,0
PNC0eb570b4-ff1b-44b4-8dba-662acb54b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCe7b4ca2f-8565-4c12-a741-749ca7b31,Health care,4,Criti Care Insurance,0,30000,600,18
PNC18e4081e-31ab-4cd7-9352-c29caa217,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCdc2fc5ba-7753-48b8-83c4-a5294a0a4,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC88e840b1-ad64-440c-8905-353c9e906,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC9c227e66-368b-4cdd-b0d3-3b4d8c20a,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC919d849e-3407-4ca8-b8ae-2d2550f5e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCeed2569a-aa34-458c-97d6-eb25af28e,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe8bc1f69-82dd-4a0c-a481-4ed89569f,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC87b4c6a9-0c5a-4348-9c1a-2ba3c542c,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC56ed5bc5-7892-4144-b6fd-12d179ed8,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC0308ac71-a179-4f20-82f1-eadd83077,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC8a270269-0647-4f42-894a-742100553,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC4e635087-3fc0-4ad3-b8a6-af96d5192,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCd4c926e0-5eda-4612-9867-de756c8a5,Health care,4,Criti Care Insurance,0,30000,600,18
PNC7ba6fe19-1309-4718-aa95-630145f63,Health care,4,Criti Care Insurance,0,30000,600,18
PNC973a9432-936c-429c-99a6-8bc6b8d9b,Health care,4,Criti Care Insurance,0,30000,600,18
PNCd49d1316-071f-45d7-bc25-c79f611ad,Health care,4,Criti Care Insurance,0,30000,600,18
PNCfd058663-41e8-4329-b4f7-3bb58d6e3,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC14d3fb67-66b3-411a-bb27-a245c38a2,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC075cdaec-1ab4-46de-99ce-f1984565f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa4ca18a6-470b-40c6-be99-42c7c63a0,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCc9255ce6-3fe9-4686-8420-6c3e7c851,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC4ef8ac12-ac61-4805-aed5-fbb6acbab,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCdcfb1355-6f67-44a6-9b95-7f046decf,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC8c0e7460-46e4-4eb9-9e4c-40be09b0c,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC54426cdd-10cc-4349-82da-9bb95663e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC13cd5c0b-326c-484f-a7f7-c1849457f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC95fa6939-7fa3-4331-bc63-404060992,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC4bd0a08f-f70d-45c4-ba5d-0aaeb44b1,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC85725578-107e-4570-9fa4-81aec52d1,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb89097c2-1421-46a4-8b44-f59b191d3,Health care,5,Family Care Insurance,0,50000,2400,21
PNCe0829ec0-6153-4864-83a7-fb4c06e2a,Health care,6,Figma Preventive Care,0,10000,450,0
PNCec728a1c-b856-4f27-b906-863947f5b,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC1f5d9e9e-dd7e-463a-960c-fa057af67,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC3ba9de32-3ec7-4462-b46e-4fd2ff7f0,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCcb3338d7-1757-44a5-9078-44d702fc4,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC9c44ddcf-84c5-4aed-811d-cf8f05893,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC65b6dd68-5bce-4dc2-8b35-ef77f883b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCcf05ca76-0a0f-4efb-a476-688d303d8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC694b15fa-4ab9-442d-9c67-6ad2effe4,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC50760648-8ec3-420f-9d2a-4235f126f,Health care,6,Figma Preventive Care,0,10000,450,0
PNC67edd678-af07-4da6-ba18-0519d9dc5,Health care,5,Family Care Insurance,0,50000,2400,21
PNCef05a2af-45b4-473e-bb6d-12f1a99ff,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb6a5e0ca-2d98-496f-8bc9-bc4baed6b,Health care,6,Figma Preventive Care,0,10000,450,0
PNC1ac1459c-9d37-46af-84f6-28c6907fa,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc2f91cf6-9b32-4f57-9f9b-45c34ceac,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcffbe235-97a6-476e-92b9-9b689a1a9,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC51978075-779e-4581-8de1-6c1143f43,Health care,5,Family Care Insurance,0,50000,2400,21
PNC54efaea9-007f-44fa-b94e-4ce976527,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4c0a5e3c-8a17-4ecd-8c50-508a54829,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5472bf1b-ba50-4924-b023-f57e51e81,Health care,5,Family Care Insurance,0,50000,2400,21
PNC46b40f2d-4a75-40a5-b41c-a9193e488,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6de4b00c-6acc-4c6c-b530-7704366ce,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa5a4e92b-4b2b-4cae-b380-c8c4ded47,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbf89a681-354f-42c0-b612-22945cd48,Health care,5,Family Care Insurance,0,50000,2400,21
PNC77df430a-2bad-4f00-8248-300b1338d,Health care,4,Criti Care Insurance,0,30000,600,18
PNCaaae2646-c06b-43ab-ab00-c60cb49a4,Health care,5,Family Care Insurance,0,50000,2400,21
PNC60c44f18-c657-4439-947b-e2e06ca53,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd84eb8a0-48ec-40f7-8449-2e22b661c,Health care,5,Family Care Insurance,0,50000,2400,21
PNCbe70cf96-7fa3-4828-b2ef-254592d48,Health care,6,Figma Preventive Care,0,10000,450,0
PNCe995a47e-edd2-4769-a110-ec7458b38,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC6253f840-c4b8-4ec2-9230-82efe61ed,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC75506218-2d6e-4486-a423-de67044eb,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc2948474-d5ad-496f-bf5f-d415494bb,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC36e58fc5-7c32-496b-9a32-6be3052b0,Health care,6,Figma Preventive Care,0,10000,450,0
PNC8cba18bb-2c89-4fda-931b-75f0010a6,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCd06ac3fe-de13-476e-bfab-58e4000e1,Health care,4,Criti Care Insurance,0,30000,600,18
PNC90e029ef-b457-4c9c-bd0d-20e46c541,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC47a818ae-0e4a-434e-9cba-1741dccfe,Health care,4,Criti Care Insurance,0,30000,600,18
PNCabc436b5-fec1-4d5e-adf4-3814a8af5,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe2eb3344-daa5-476a-83db-238cd156a,Health care,6,Figma Preventive Care,0,10000,450,0
PNCf2857457-77ec-4bf1-896a-44d4ddd5a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb95e46f2-f29f-4abb-8d8f-bc5e36100,Health care,4,Criti Care Insurance,0,30000,600,18
PNC0d56223e-62aa-4ec2-a414-b179edae0,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC1b2dabf4-e155-4a56-9689-9486d6e9f,Health care,6,Figma Preventive Care,0,10000,450,0
PNCafd0b257-9db7-4101-aab1-59ccfb7e8,Health care,5,Family Care Insurance,0,50000,2400,21
PNC46d76aed-b40e-46d2-b019-c138e7f46,Health care,6,Figma Preventive Care,0,10000,450,0
PNC79e7da93-f2d3-4658-b575-742b3f811,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc3356a3d-916a-468d-8da5-0909e04b3,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC51ae40d9-4138-4de4-bac2-e6727ccde,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC77d751b4-4757-4d80-ac67-96714de5d,Health care,4,Criti Care Insurance,0,30000,600,18
PNCbe98d471-eaf8-4610-a4a4-782b892a0,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC38e4db55-85e4-4892-9d18-b6064ee77,Health care,4,Criti Care Insurance,0,30000,600,18
PNC3718884c-52fb-4f38-b7a9-c53e708ac,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC63242c2d-8edc-4225-8b28-1b6209c14,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC3d96b40b-e81f-4928-9570-110fb9957,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC9307bd54-dcf0-47d5-8753-91e2e8081,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC3ed0293e-3364-4c8a-b303-1c0004026,Health care,5,Family Care Insurance,0,50000,2400,21
PNC79365693-af2d-4e76-8085-4ee613fa8,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5676eb28-8854-4c4f-96fe-d53d297d8,Health care,5,Family Care Insurance,0,50000,2400,21
PNC417c8114-fd2b-43cc-a10b-fee0325fa,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC60ceb7e5-c031-45cc-8b7e-1f2ff9c85,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC91bffff1-4e41-4234-8295-cd40a49c7,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC37b44ba5-54e5-4445-b772-612086bc4,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf546b12a-710e-4222-be89-6f40eeff2,Health care,6,Figma Preventive Care,0,10000,450,0
PNC97dcfa27-2709-47e0-9ed1-0ffd9f7ad,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6518c82e-f832-442c-8740-9afed5688,Health care,6,Figma Preventive Care,0,10000,450,0
